worksheet,item,count,item_location,invoice_no,description,agency,pc,peripherals,status,item_user,item_value,purchase_date,install_date,currency,
2,Desktop,9,NBO,,HP DESKTOPS,ACHARYA TRAVEL MAIN,CZC0404GY6,3CQ030CCK5,Deployed,,270,10/01/10,,USD,
2,Desktop,10,NBO,,HP DESKTOPS,ACHARYA TRAVEL MAIN,CZC0404GYW,3CQ92552MX,Deployed,,270,10/01/10,,USD,
2,Desktop,11,NBO,,HP DESKTOPS,ACHARYA TRAVEL MAIN,CZC0404GYZ,3CQ030CCK2,Deployed,,270,10/01/10,,USD,
2,Desktop,12,NBO,,HP DESKTOPS,ACHARYA UPPERHILL,CZC0404GVX,3CQ030CBYJ,Deployed,,270,10/01/10,,USD,
2,Desktop,13,NBO,,HP DESKTOPS,ACHARYA UPPERHILL,CZC0404GW8,3CQ030CM2T,Deployed,,270,10/01/10,,USD,
2,Desktop,14,NBO,,HP DESKTOPS,ACHARYA UPPERHILL,CZC0404GY8,3CQ030CLG7,Deployed,,270,10/01/10,,USD,
2,Desktop,15,NBO,,HP DESKTOPS,ACHARYA UPPERHILL,CZC0404GYL,3CQ030CCKO,Deployed,,270,10/01/10,,USD,
2,Desktop,16,MBA,,HP DESKTOPS,AFRICAN DISCOVERY,CZC0404GXT,3CQ030CCFY,Deployed,,270,10/01/10,,USD,
2,Desktop,17,NBO,,HP DESKTOPS,AFRICAN TOUCH SAFARIS,CZC0404GS6,3CQ030CCFV,Deployed,,270,10/01/10,,USD,
2,Desktop,18,ELD,,HP DESKTOPS,AFRICAN TOUCH SAFARIS,CZC0404GT9,3CQ030CL5Q,Deployed,,270,10/01/10,,USD,
2,Desktop,19,ELD,,HP DESKTOPS,AFRICAN TOUCH SAFARIS,CZC0404GTL,3CQ030CCJV,Deployed,,270,10/01/10,,USD,
2,Desktop,20,NBO,,HP DESKTOPS,AFRICAN TOUCH SAFARIS,CZC0404GVW,3CQ030CM2M,Deployed,,270,10/01/10,,USD,
2,Desktop,21,NBO,,HP DESKTOPS,AFRICAN TOUCH SAFARIS,CZC0404GWG,3CQ030CCC8,Deployed,,270,10/01/10,,USD,
2,Desktop,22,NBO,,HP DESKTOPS,AKARIM AGENCIES-EASLEIGH,CZC0404GRY,3CQ030CC4P,Deployed,,270,10/01/10,,USD,
2,Desktop,23,NBO,,HP DESKTOPS,AKARIM AGENCIES-EASLEIGH,CZC0404GX8,3CQ030CL7J,Deployed,,270,10/01/10,,USD,
2,Desktop,24,NBO,,HP DESKTOPS,AKARIM AGENCIES-EASLEIGH,CZC0404GXO,3CQ030CC45,Deployed,,270,10/01/10,,USD,
2,Desktop,25,NBO,,HP DESKTOPS,AKARIM AGENCIES-EASLEIGH,CZC0404GYR,3CQ030CCNJ,Deployed,,270,10/01/10,,USD,
2,Desktop,26,NBO,,HP DESKTOPS,AKARIM AGENCIES-KICC,CZC0404GS5,3CQ030CCJY,Deployed,,270,10/01/10,,USD,
2,Desktop,27,NBO,,HP DESKTOPS,AKARIM AGENCIES-KICC,CZC0404GSM,3CQ030CLG6,Deployed,,270,10/01/10,,USD,
2,Desktop,28,NBO,,HP DESKTOPS,AKARIM AGENCIES-KICC,CZC0404GSQ,3CQ030CCGF,Deployed,,270,10/01/10,,USD,
2,Desktop,29,NBO,,HP DESKTOPS,AKARIM AGENCIES-KICC,CZC0404GSW,3CQ030CBXC,Deployed,,270,10/01/10,,USD,
2,Desktop,30,NBO,,HP DESKTOPS,AKARIM AGENCIES-KICC,CZC0404GTD,3CQ030CCFQ,Deployed,,270,10/01/10,,USD,
2,Desktop,31,NBO,,HP DESKTOPS,AKARIM AGENCIES-KICC,CZC0404GVP,3CQ030CLDR,Deployed,,270,10/01/10,,USD,
2,Desktop,32,NBO,,HP DESKTOPS,AKARIM AGENCIES-KICC,CZC0404GW2,3CQ030CCJT,Deployed,,270,10/01/10,,USD,
2,Desktop,33,NBO,,HP DESKTOPS,AKARIM AGENCIES-KICC,CZC0404GWR,3CQ030CL7F,Deployed,,270,10/01/10,,USD,
2,Desktop,34,NBO,,HP DESKTOPS,AKARIM AGENCIES-KICC,CZC0404GWV,3CQ030CCBW,Deployed,,270,10/01/10,,USD,
2,Desktop,35,NBO,,HP DESKTOPS,AKARIM AGENCIES-KICC,CZC0404GWW,3CQ030CLG3,Deployed,,270,10/01/10,,USD,
2,Desktop,36,NBO,,HP DESKTOPS,AKARIM AGENCIES-KICC,CZC0404GX1,3CQ030CCK9,Deployed,,270,10/01/10,,USD,
2,Desktop,37,NBO,,HP DESKTOPS,AKARIM AGENCIES-KICC,CZC0404GXK,3CQ030CC49,Deployed,,270,10/01/10,,USD,
2,Desktop,38,NBO,,HP DESKTOPS,AKARIM AGENCIES-KICC,CZC0404GYF,3CQ030CLGC,Deployed,,270,10/01/10,,USD,
2,Desktop,39,NBO,,HP DESKTOPS,AKARIM AGENCIES-KICC,CZC0404GYH,3CQ030CCG3,Deployed,,270,10/01/10,,USD,
2,Desktop,40,NBO,,HP DESKTOPS,AKARIM AGENCIES-KICC,CZC0404GYN,3CQ030CM3X,Deployed,,270,10/01/10,,USD,
2,Desktop,41,NBO,,HP DESKTOPS,AKARIM AGENCIES-KICC,CZC0404GYS,3CQ030CC9S,Deployed,,270,10/01/10,,USD,
2,Desktop,42,NBO,,HP DESKTOPS,AKARIM AGENCIES-KICC,CZC0404GYX,3CQ030CM31,Deployed,,270,10/01/10,,USD,
2,Desktop,43,NBO,,HP DESKTOPS,AKARIM AGENCIES-REINSURANCE PLAZA,CZC0404GRX,3CQ030CL6B,Deployed,,270,10/01/10,,USD,
2,Desktop,44,NBO,,HP DESKTOPS,AKARIM AGENCIES-REINSURANCE PLAZA,CZC0404GVT,3CQ030CCFZ,Deployed,,270,10/01/10,,USD,
2,Desktop,45,NBO,,HP DESKTOPS,AKARIM AGENCIES-REINSURANCE PLAZA,CZC0404GWY,3CQ030CC48,Deployed,,270,10/01/10,,USD,
2,Desktop,46,NBO,,HP DESKTOPS,ARCHERS TRAVEL,CZC0404GSB,3CQ030CCBJ,Deployed,,270,10/01/10,,USD,
2,Desktop,47,NBO,,HP DESKTOPS,ARCHERS TRAVEL,CZC0404GXG,3CQ030CL5M,Deployed,,270,10/01/10,,USD,
2,Desktop,48,NBO,,HP DESKTOPS,ARCHERS TRAVEL,CZC0404GYD,3CQ030CL4Z,Deployed,,270,10/01/10,,USD,
2,Desktop,49,NBO,,HP DESKTOPS,ARCHERS TRAVEL,CZC0404GYO,3CQ030CC9G,Deployed,,270,10/01/10,,USD,
2,Desktop,50,NBO,,HP DESKTOPS,ARCHERS TRAVEL,CZC0404GZ1,3CQ030CM3C,Deployed,,270,10/01/10,,USD,
2,Desktop,51,NBO,,HP DESKTOPS,ARCHERS TRAVEL,CZC0404GZ2,3CQ030CC9H,Deployed,,270,10/01/10,,USD,
2,Desktop,52,NBO,,HP DESKTOPS,BRIDGING THE WORLD TRAVEL,CZC0404GSV,3CQ030CCC9,Deployed,,270,10/01/10,,USD,
2,Desktop,53,NBO,,HP DESKTOPS,BUNSON TRAVEL PARKPLACE,CZC0404GW4,3CQ92552T1,Deployed,,270,10/01/10,,USD,
2,Desktop,54,NBO,,HP DESKTOPS,BUNSON TRAVEL PARKPLACE,CZC0404GWN,3CQ030CCBM,Deployed,,270,10/01/10,,USD,
2,Desktop,55,NBO,,HP DESKTOPS,BUNSON TRAVEL PARKPLACE,CZC0404GWP,3CQ030CL5Z,Deployed,,270,10/01/10,,USD,
2,Desktop,56,NBO,,HP DESKTOPS,BUNSON WORLD BANK,CZC0404GTY,3CQ030CCG6,Deployed,,270,10/01/10,,USD,
2,Desktop,57,NBO,,HP DESKTOPS,BUSHTREK SAFARIS,CZC0404GSS,3CQ030CC32,Deployed,,270,10/01/10,,USD,
2,Desktop,58,NBO,,Z200,COMTEC STORE,CZC0404GRR,3CQ920143H,Stock,,270,10/01/10,,USD,
2,Desktop,59,NBO,,Z200,COMTEC STORE,CZC0404GS0,3CQ9255258,Stock,,270,10/01/10,,USD,
2,Desktop,60,NBO,,Z200,COMTEC STORE,CZC0404GSD,3CQ9255292,Stock,,270,10/01/10,,USD,
2,Desktop,61,NBO,,Z200,COMTEC STORE,CZC0404GST,3CQ92552N9,Stock,,270,10/01/10,,USD,
2,Desktop,62,NBO,,Z200,COMTEC STORE,CZC0404GT6,3CQ92552PM,Stock,,270,10/01/10,,USD,
2,Desktop,63,NBO,,Z200,COMTEC STORE,CZC0404GTH,3CQ92552T3,Stock,,270,10/01/10,,USD,
2,Desktop,64,NBO,,Z200,COMTEC STORE,CZC0404GTZ,3CQ92552T4,Stock,,270,10/01/10,,USD,
2,Desktop,65,NBO,,Z200,COMTEC STORE,CZC0404GV4,3CQ92552T7,Stock,,270,10/01/10,,USD,
2,Desktop,66,NBO,,Z200,COMTEC STORE,CZC0404GVJ,3CQ92552T8,Stock,,270,10/01/10,,USD,
2,Desktop,67,NBO,,Z200,COMTEC STORE,CZC0404GVN,3CQ92552T8,Stock,,270,10/01/10,,USD,
2,Desktop,68,NBO,,Z200,COMTEC STORE,CZC0404GVR,3CQ92552TB,Stock,,270,10/01/10,,USD,
2,Desktop,69,NBO,,Z200,COMTEC STORE,CZC0404GVV,3CQ92552TJ,Stock,,270,10/01/10,,USD,
2,Desktop,70,NBO,,Z201,COMTEC STORE,CZC0404GVY,3CQ9255292,Stock,,270,10/01/10,,USD,
2,Desktop,71,NBO,,Z200,COMTEC STORE,CZC0404GWH,3CQ92552T4,Stock,,270,10/01/10,,USD,
2,Desktop,72,NBO,,Z200,COMTEC STORE,CZC0404GWK,3CQ92552T7,Stock,,270,10/01/10,,USD,
2,Desktop,73,NBO,,Z200,COMTEC STORE,CZC0404GX3,3CQ92552TL,Stock,,270,10/01/10,,USD,
2,Desktop,74,NBO,,Z200,COMTEC STORE,CZC0404GX4,3CQ92552TZ,Stock,,270,10/01/10,,USD,
2,Desktop,75,NBO,,Z200,COMTEC STORE,CZC0404GX6,3CQ9504SM9,Stock,,270,10/01/10,,USD,
2,Desktop,76,NBO,,Z200,COMTEC STORE,CZC0404GYM,3CQ8310R3G,Stock,,270,10/01/10,,USD,
2,Desktop,77,MBA,,HP DESKTOPS,DIDI,CZC0404GVD,3CQ030CC9D,Deployed,,270,10/01/10,,USD,
2,Desktop,78,MBA,,HP DESKTOPS,DIDI,CZC0404GYY,3CQ030CM4B,Deployed,,270,10/01/10,,USD,
2,Desktop,79,NBO,,HP DESKTOPS,DODOWORLD TRAVEL,CZC0404GSY,3CQ030CM32,Deployed,,270,10/01/10,,USD,
2,Desktop,80,ELD,,HP DESKTOPS,ELGEYO TRAVEL,CZC0404GRP,3CQ030CL56,Deployed,,270,10/01/10,,USD,
2,Desktop,81,ELD,,HP DESKTOPS,ELGEYO TRAVEL,CZC0404GWZ,3CQ030CCCC,Deployed,,270,10/01/10,,USD,
2,Desktop,82,ELD,,HP DESKTOPS,ELGEYO TRAVEL,CZC0404GX7,3CQ030CL5H,Deployed,,270,10/01/10,,USD,
2,Desktop,83,ELD,,HP DESKTOPS,ELGEYO TRAVEL,CZC0404GYB,3CQ8310R3W,Deployed,,270,10/01/10,,USD,
2,Desktop,84,MBA,,HP DESKTOPS,EXPRESS,CZC0404GV9,3CQ030CCKC,Deployed,,270,10/01/10,,USD,
2,Desktop,85,NBO,,HP DESKTOPS,EXPRESS TRAVEL JKIA,CZC0404GXZ,3CQ030CM35,Deployed,,270,10/01/10,,USD,
2,Desktop,86,NBO,,HP DESKTOPS,EXPRESS TRAVEL USA EMBASSY,CZC0404GRT,3CQ030CCK8,Deployed,,270,10/01/10,,USD,
2,Desktop,87,NBO,,HP DESKTOPS,EXPRESS TRAVEL USA EMBASSY,CZC0404GSK,3CQ030CL5W,Deployed,,270,10/01/10,,USD,
2,Desktop,88,NBO,,HP DESKTOPS,EXPRESS TRAVEL USA EMBASSY,CZC0404GT4,3CQ030CC4D,Deployed,,270,10/01/10,,USD,
2,Desktop,89,NBO,,HP DESKTOPS,EXPRESS TRAVEL USA EMBASSY,CZC0404GV1,3CQ030CL5S,Deployed,,270,10/01/10,,USD,
2,Desktop,90,NBO,,HP DESKTOPS,EXPRESS TRAVEL USA EMBASSY,CZC0404GVC,3CQ030CL74,Deployed,,270,10/01/10,,USD,
2,Desktop,91,NBO,,HP DESKTOPS,EXPRESS TRAVEL USA EMBASSY,CZC0404GVF,3CQ030CCBL,Deployed,,270,10/01/10,,USD,
2,Desktop,92,NBO,,HP DESKTOPS,EXPRESS TRAVEL USA EMBASSY,CZC0404GWX,3CQ030CL62,Deployed,,270,10/01/10,,USD,
2,Desktop,93,NBO,,HP DESKTOPS,EXPRESS TRAVEL USA EMBASSY,CZC0404GYV,3CQ030CCGG,Deployed,,270,10/01/10,,USD,
2,Desktop,94,NBO,,HP DESKTOPS,EXPRESS TRAVEL USA EMBASSY,CZC0404GZ3,3CQ030CC9J,Deployed,,270,10/01/10,,USD,
2,Desktop,95,NBO,,HP DESKTOPS,EXPRESS TRAVEL-KAREN MAIN OFFICE,CZC0404GRV,3CQ030CLFD,Deployed,,270,10/01/10,,USD,
2,Desktop,96,NBO,,HP DESKTOPS,EXPRESS TRAVEL-KAREN MAIN OFFICE,CZC0404GS4,3CQ030CCBH,Deployed,,270,10/01/10,,USD,
2,Desktop,97,NBO,,HP DESKTOPS,EXPRESS TRAVEL-KAREN MAIN OFFICE,CZC0404GSL,3CQ030CCFS,Deployed,,270,10/01/10,,USD,
2,Desktop,98,NBO,,HP DESKTOPS,EXPRESS TRAVEL-KAREN MAIN OFFICE,CZC0404GSP,3CQ030CC99,Deployed,,270,10/01/10,,USD,
2,Desktop,99,NBO,,HP DESKTOPS,EXPRESS TRAVEL-KAREN MAIN OFFICE,CZC0404GV0,3CQ030CLG2,Deployed,,270,10/01/10,,USD,
2,Desktop,100,NBO,,HP DESKTOPS,EXPRESS TRAVEL-KAREN MAIN OFFICE,CZC0404GV2,3CQ030CL50,Deployed,,270,10/01/10,,USD,
2,Desktop,101,NBO,,HP DESKTOPS,EXPRESS TRAVEL-KAREN MAIN OFFICE,CZC0404GVG,3CQ030CCC4,Deployed,,270,10/01/10,,USD,
2,Desktop,102,NBO,,HP DESKTOPS,EXPRESS TRAVEL-KAREN MAIN OFFICE,CZC0404GVS,3CQ030CCBX,Deployed,,270,10/01/10,,USD,
2,Desktop,103,NBO,,HP DESKTOPS,EXPRESS TRAVEL-KAREN MAIN OFFICE,CZC0404GVZ,3CQ030CCC1,Deployed,,270,10/01/10,,USD,
2,Desktop,104,NBO,,HP DESKTOPS,EXPRESS TRAVEL-KAREN MAIN OFFICE,CZC0404GW6,3CQ030CL52,Deployed,,270,10/01/10,,USD,
2,Desktop,105,NBO,,HP DESKTOPS,EXPRESS TRAVEL-KAREN MAIN OFFICE,CZC0404GW7,3CQ030CL5Y,Deployed,,270,10/01/10,,USD,
2,Desktop,106,NBO,,HP DESKTOPS,EXPRESS TRAVEL-KAREN MAIN OFFICE,CZC0404GWD,3CQ030CBXD,Deployed,,270,10/01/10,,USD,
2,Desktop,107,NBO,,HP DESKTOPS,EXPRESS TRAVEL-KAREN MAIN OFFICE,CZC0404GWF,3CQ030CCCD,Deployed,,270,10/01/10,,USD,
2,Desktop,108,NBO,,HP DESKTOPS,EXPRESS TRAVEL-KAREN MAIN OFFICE,CZC0404GWT,3CQ030CM3K,Deployed,,270,10/01/10,,USD,
2,Desktop,109,NBO,,HP DESKTOPS,EXPRESS TRAVEL-KAREN MAIN OFFICE,CZC0404GXB,3CQ030CL5R,Deployed,,270,10/01/10,,USD,
2,Desktop,110,NBO,,HP DESKTOPS,EXPRESS TRAVEL-KAREN MAIN OFFICE,CZC0404GXD,3CQ030CM37,Deployed,,270,10/01/10,,USD,
2,Desktop,111,NBO,,HP DESKTOPS,EXPRESS TRAVEL-KAREN MAIN OFFICE,CZC0404GXH,3CQ030CCNB,Deployed,,270,10/01/10,,USD,
2,Desktop,112,NBO,,HP DESKTOPS,EXPRESS TRAVEL-KAREN MAIN OFFICE,CZC0404GY3,3CQ030CCN9,Deployed,,270,10/01/10,,USD,
2,Desktop,113,NBO,,HP DESKTOPS,EXPRESS TRAVEL-KAREN MAIN OFFICE,CZC0404GYT,3CQ030CBN8,Deployed,,270,10/01/10,,USD,
2,Desktop,114,NBO,,HP DESKTOPS,EXPRESS TRAVEL-UN,CZC0404GS7,3CQ030CL59,Deployed,,270,10/01/10,,USD,
2,Desktop,115,NBO,,HP DESKTOPS,EXPRESS TRAVEL-UN,CZC0404GSH,3CQ030CCK7,Deployed,,270,10/01/10,,USD,
2,Desktop,116,NBO,,HP DESKTOPS,EXPRESS TRAVEL-UN,CZC0404GT3,3CQ030CCGC,Deployed,,270,10/01/10,,USD,
2,Desktop,117,NBO,,HP DESKTOPS,EXPRESS TRAVEL-UN,CZC0404GV5,3CQ030CLG9,Deployed,,270,10/01/10,,USD,
2,Desktop,118,NBO,,HP DESKTOPS,EXPRESS TRAVEL-UN,CZC0404GVQ,3CQ030CM40,Deployed,,270,10/01/10,,USD,
2,Desktop,119,NBO,,HP DESKTOPS,EXPRESS TRAVEL-UN,CZC0404GWJ,3CQ030CCC5,Deployed,,270,10/01/10,,USD,
2,Desktop,120,NBO,,HP DESKTOPS,EXPRESS TRAVEL-UN,CZC0404GWM,3CQ030CCK3,Deployed,,270,10/01/10,,USD,
2,Desktop,121,NBO,,HP DESKTOPS,EXPRESS TRAVEL-UN,CZC0404GWS,3CQ030CCCO,Deployed,,270,10/01/10,,USD,
2,Desktop,122,NBO,,HP DESKTOPS,EXPRESS TRAVEL-UN,CZC0404GX2,3CQ030CL5P,Deployed,,270,10/01/10,,USD,
2,Desktop,123,NBO,,HP DESKTOPS,EXPRESS TRAVEL-UN,CZC0404GY1,3CQ030CM3M,Deployed,,270,10/01/10,,USD,
2,Desktop,124,NBO,,HP DESKTOPS,EXPRESS TRAVEL-UN,CZC0404GYG,3CQ030CCC7,Deployed,,270,10/01/10,,USD,
2,Desktop,125,NBO,,HP DESKTOPS,EXPRESS TRAVEL-UN,CZC0404GYJ,3CQ030CCFX,Deployed,,270,10/01/10,,USD,
2,Desktop,126,NBO,,HP DESKTOPS,EXPRESS VERDIC HSE,CZC0404GV6,3CQ030CCFW,Deployed,,270,10/01/10,,USD,
2,Desktop,127,NBO,,HP DESKTOPS,EXPRESS VERDIC HSE,CZC0404GXC,3CQ030CLG5,Deployed,,270,10/01/10,,USD,
2,Desktop,128,NBO,,HP DESKTOPS,EXPRESS VERDIC HSE,CZC0404GXR,3CQ030CCBQ,Deployed,,270,10/01/10,,USD,
2,Desktop,129,MBA,,HP DESKTOPS,FIDA,CZC0404GYP,3CQ030CCG2,Deployed,,270,10/01/10,,USD,
2,Desktop,130,MBA,,HP DESKTOPS,FRIENDLY,CZC0404GS8,3CQ030CC4B,Deployed,,270,10/01/10,,USD,
2,Desktop,131,NBO,,HP DESKTOPS,GALILEO KENYA,CZC0404GTK,3CQ030CC9R,Deployed,,270,10/01/10,,USD,
2,Desktop,132,NBO,,HP DESKTOPS,GALILEO KENYA,CZC0404GTX,3CQ030CCBV,Deployed,,270,10/01/10,,USD,
2,Desktop,133,NBO,,HP DESKTOPS,GEORGE TOWN,CZC0404GT5,3CQ030CL69,Deployed,,270,10/01/10,,USD,
2,Desktop,134,NBO,,HP DESKTOPS,GEORGE TOWN,CZC0404GV7,3CQ030CCBZ,Deployed,,270,10/01/10,,USD,
2,Desktop,135,NBO,,HP DESKTOPS,GEORGE TOWN,CZC0404GW1,3CQ030CL5N,Deployed,,270,10/01/10,,USD,
2,Desktop,136,NBO,,HP DESKTOPS,GEORGE TOWN,CZC0404GWB,3CQ030CL5B,Deployed,,270,10/01/10,,USD,
2,Desktop,137,NBO,,HP DESKTOPS,GEORGE TOWN,CZC0404GWC,3CQ030CCBS,Deployed,,270,10/01/10,,USD,
2,Desktop,138,NBO,,HP DESKTOPS,GEORGE TOWN,CZC0404GXQ,3CQ030CLFG,Deployed,,270,10/01/10,,USD,
2,Desktop,139,NBO,,HP DESKTOPS,GEORGE TOWN,CZC0404GZO,3CQ030CC9Q,Deployed,,270,10/01/10,,USD,
2,Desktop,140,NBO,,HP DESKTOPS,INCENTIVE TRAVEL,CZC0404GTC,3CQ030CM3P,Deployed,,270,10/01/10,,USD,
2,Desktop,141,NBO,,HP DESKTOPS,INCENTIVE TRAVEL,CZC0404GW3,3CQ030CL5J,Deployed,,270,10/01/10,,USD,
2,Desktop,142,NBO,,HP DESKTOPS,INCENTIVE TRAVEL,CZC0404GY9,3CQ030CL57,Deployed,,270,10/01/10,,USD,
2,Desktop,143,NBO,,HP DESKTOPS,JET TRAVEL TOWN,CZC0404GT2,3CQ030CC9K,Deployed,,270,10/01/10,,USD,
2,Desktop,144,NBO,,HP DESKTOPS,JET TRAVEL TOWN,CZC0404GTT,3CQ030CM4C,Deployed,,270,10/01/10,,USD,
2,Desktop,145,NBO,,HP DESKTOPS,JET TRAVEL TOWN,CZC0404GTV,3CQ030CC9P,Deployed,,270,10/01/10,,USD,
2,Desktop,146,NBO,,HP DESKTOPS,JET TRAVEL TOWN,CZC0404GX9,3CQ030CM4T,Deployed,,270,10/01/10,,USD,
2,Desktop,147,NBO,,HP DESKTOPS,JET TRAVEL TOWN,CZC0404GXL,3CQ030CCFD,Deployed,,270,10/01/10,,USD,
2,Desktop,148,NBO,,HP DESKTOPS,JET TRAVEL TOWN,CZC0404GXV,3CQ030CCCBR,Deployed,,270,10/01/10,,USD,
2,Desktop,149,NBO,,HP DESKTOPS,JET TRAVEL TOWN,CZC0404GXY,3CQ030CCCF,Deployed,,270,10/01/10,,USD,
2,Desktop,150,NBO,,HP DESKTOPS,KISUMU TRAVEL LTD ,CZC0404GTG,3CQ030CL51,Deployed,,270,10/01/10,,USD,
2,Desktop,151,MBA,,HP DESKTOPS,LAYLAH,CZC0404GYQ,3CQ030CL7K,Deployed,,270,10/01/10,,USD,
2,Desktop,152,NBO,,HP DESKTOPS,MUTHAIGA ACK,CZC0404GW9,3CQ030CL5X,Deployed,,270,10/01/10,,USD,
2,Desktop,153,NBO,,HP DESKTOPS,MUTHAIGA ACK,CZC0404GWL,3CQ030CLDZ,Deployed,,270,10/01/10,,USD,
2,Desktop,154,NBO,,HP DESKTOPS,MUTHAIGA TRAVEL FVB,CZC0404GWO,3CQ030CCBP,Deployed,,270,10/01/10,,USD,
2,Desktop,155,NBO,,HP DESKTOPS,MUTHAIGA TRAVEL FVB,CZC0404GXS,3CQ030CM4R,Deployed,,270,10/01/10,,USD,
2,Desktop,156,MBA,,HP DESKTOPS,NORTHCOAST MBA,CZC0404GTS,3CQ030CCG5,Deployed,,270,10/01/10,,USD,
2,Desktop,157,NBO,,HP DESKTOPS,PALBINA TRAVEL LTD,CZC0404GYK,3CQ030CL5D,Deployed,,270,10/01/10,,USD,
2,Desktop,158,NBO,,HP DESKTOPS,ROSSY TRAVEL,CZC0404GS9,3CQ030CCBF,Deployed,,270,10/01/10,,USD,
2,Desktop,159,NBO,,HP DESKTOPS,ROSSY TRAVEL,CZC0404GSF,3CQ030CL7M,Deployed,,270,10/01/10,,USD,
2,Desktop,160,NBO,,HP DESKTOPS,SATGURU UPPERHILL,CZC0404GXJ,CNT717106S,Deployed,,270,10/01/10,,USD,
2,Desktop,161,NBO,,HP DESKTOPS,SELAM TRAVEL,CZC0404GT8,3CQ030CC46,Deployed,,270,10/01/10,,USD,
2,Desktop,162,MBA,,HP DESKTOPS,SHASHIRA TRAVEL,CZC0404GRZ,3CQ030CL61,Deployed,,270,10/01/10,,USD,
2,Desktop,163,NBO,,HP DESKTOPS,SHIAN TRAVEL,CZC0404GSC,3CQ030CL5C,Deployed,,270,10/01/10,,USD,
2,Desktop,164,NBO,,HP DESKTOPS,SHIAN TRAVEL,CZC0404GSR,3CQ030CCG9,Deployed,,270,10/01/10,,USD,
2,Desktop,165,NBO,,HP DESKTOPS,SHIAN TRAVEL UPPERHILL,CZC0404GRQ,3CQ030CL5F,Deployed,,270,10/01/10,,USD,
2,Desktop,166,NBO,,HP DESKTOPS,SHIAN TRAVEL UPPERHILL,CZC0404GWQ,3CQ030CCC3,Deployed,,270,10/01/10,,USD,
2,Desktop,167,MBA,,HP DESKTOPS,SIMOUN,CZC0404G5Z,3CQ030CCCJ,Deployed,,270,10/01/10,,USD,
2,Desktop,168,MBA,,HP DESKTOPS,SIMOUN,CZC0404GRS,3CQ030CCJS,Deployed,,270,10/01/10,,USD,
2,Desktop,169,MBA,,HP DESKTOPS,SIMOUN,CZC0404GTN,3CQ030CL68,Deployed,,270,10/01/10,,USD,
2,Desktop,170,MBA,,HP DESKTOPS,TRAVEL ASSOCIATES,CZC0404GXX,3CQ030CL64,Deployed,,270,10/01/10,,USD,
2,Desktop,171,NBO,,HP DESKTOPS,TRAVEL N' STYLE  SOUTH C,CZC0404GYC,3CQ92552CX,Deployed,,270,10/01/10,,USD,
3,Laptop,1,NBO,,HP ,ACHARYA TRAVEL MAIN,CZC0402RBJ,,Deployed,,400,10/01/10,,USD,
3,Laptop,2,NBO,,HP ,ACHARYA TRAVEL MAIN,CZC0402RBK,,Deployed,,400,10/01/10,,USD,
3,Laptop,3,NBO,,HP ,AIR MASTERS LTD,CZC0402RCJ,,Deployed,,400,10/01/10,,USD,
3,Laptop,4,NBO,,HP ,ARCHERS TRAVEL,CZC0402R9Z,,Deployed,,400,10/01/10,,USD,
3,Laptop,5,NBO,,HP ,ARCHERS TRAVEL,CZC0402RB9,,Deployed,,400,10/01/10,,USD,
3,Laptop,6,NBO,,HP ,BASEL TRAVELS,CZC0402R9V,,Deployed,,400,10/01/10,,USD,
3,Laptop,7,MBA,,HP ,BOMA TRAVEL SERVICES,CZC0402RCH,,Deployed,,400,10/01/10,,USD,
3,Laptop,8,NBO,,HP ,BUNSON BAT,CZC0402RBS,,Deployed,,400,10/01/10,,USD,
3,Laptop,9,NBO,,HP ,BUNSON TRAVEL PARKPLACE,CZC0402RBR,,Deployed,,400,10/01/10,,USD,
3,Laptop,10,NBO,,HP ,BUNSON WORLD BANK(IFC),CZC0402R9B,,Deployed,,400,10/01/10,,USD,
3,Laptop,11,NBO,,HP ,CHARLESTON WESTLANDS,CZC0402RC4,,Deployed,,400,10/01/10,,USD,
3,Laptop,12,NBO,,HP ,DEBONAIR TRAVEL,CZC0402RCQ,,Deployed,,400,10/01/10,,USD,
3,Laptop,13,ELD,,HP ,ELGEYO TRAVEL,CZC0402R9Q,,Deployed,,400,10/01/10,,USD,
3,Laptop,14,NBO,,HP ,ELITE COKE,CZC0402R9R,,Deployed,,400,10/01/10,,USD,
3,Laptop,15,NBO,,HP ,ELITE TRAVEL SERVICES,CZC0402RBB,,Deployed,,400,10/01/10,,USD,
3,Laptop,16,MBA,,HP ,EXPRESS,CZC0402RCL,,Deployed,,400,10/01/10,,USD,
3,Laptop,17,NBO,,HP ,EXPRESS TRAVEL-KAREN MAIN OFFICE,CZC0402R9G,,Deployed,,400,10/01/10,,USD,
3,Laptop,18,NBO,,HP ,EXPRESS TRAVEL-KAREN MAIN OFFICE,CZC0402RB8,,Deployed,,400,10/01/10,,USD,
3,Laptop,19,NBO,,HP ,GOOD HOPE TRAVEL,CZC0402RCN,,Deployed,,400,10/01/10,,USD,
3,Laptop,20,NBO,,HP ,GOODHOPE TRAVEL(CORPORATE),CZC0402R9Y,,Deployed,,400,10/01/10,,USD,
3,Laptop,21,NBO,,HP ,HIGHLIGHT BCD TRAVEL,CZC0402RBD,,Deployed,,400,10/01/10,,USD,
3,Laptop,22,NBO,,HP ,INCENTIVE TRAVEL,CZC0402R9X,,Deployed,,400,10/01/10,,USD,
